reported_date,province_state,population,lat,lng,confirmed,active,deaths,recovered,hospitalization_rate,incident_rate,mortality_rate,people_hospitalized,people_tested,testing_rate
2020-07-19,Michigan,9986857,43.3266,-84.5361,81868,20340,6366,55162,,819.76,7.78,,1484459,14864.13
2020-07-18,Michigan,9986857,43.3266,-84.5361,81338,19812,6364,55162,,814.45,7.82,,1456078,14579.94
2020-07-25,Michigan,9986857,43.3266,-84.5361,85622,24060,6400,55162,,857.35,7.47,,1614646,16167.71
2020-07-24,Michigan,9986857,43.3266,-84.5361,85072,23510,6400,55162,,851.84,7.52,,1614646,16167.71
2020-07-23,Michigan,9986857,43.3266,-84.5361,84431,22874,6395,55162,,845.42,7.57,,1586724,15888.12
2020-07-22,Michigan,9986857,43.3266,-84.5361,83730,22180,6388,55162,,838.4,7.63,,1559613,15616.65
2020-07-29,Michigan,9986857,43.3266,-84.5361,88974,25050,6422,57502,,890.91,7.22,,1793233,17955.93
2020-07-28,Michigan,9986857,43.3266,-84.5361,87958,24035,6421,57502,,880.74,7.3,,1727882,17301.56
2020-07-27,Michigan,9986857,43.3266,-84.5361,87173,23266,6405,57502,,872.88,7.35,,1700489,17027.27
2020-07-26,Michigan,9986857,43.3266,-84.5361,86661,22759,6400,57502,,867.75,7.39,,1670744,16729.43
2020-08-02,Michigan,9986857,43.3266,-84.5361,91758,25279,6457,60022,,918.79,7.04,,1901841,19043.44
2020-08-01,Michigan,9986857,43.3266,-84.5361,91332,24853,6457,60022,,914.52,7.07,,1876830,18793
2020-07-31,Michigan,9986857,43.3266,-84.5361,90574,26622,6450,57502,,906.93,7.12,,1844447,18468.74
2020-07-30,Michigan,9986857,43.3266,-84.5361,89781,25836,6443,57502,,898.99,7.18,,1813178,18155.64
2020-08-06,Michigan,9986857,43.3266,-84.5361,94656,28128,6506,60022,,947.81,6.87,,2006578,20092.19
2020-08-05,Michigan,9986857,43.3266,-84.5361,93893,27393,6478,60022,,940.17,6.9,,1980472,19830.78
2020-08-04,Michigan,9986857,43.3266,-84.5361,93175,26682,6471,60022,,932.98,6.94,,1954415,19569.87
2020-08-03,Michigan,9986857,43.3266,-84.5361,92374,25885,6467,60022,,924.96,7,,1926823,19293.59
2020-08-10,Michigan,9986857,43.3266,-84.5361,97306,27144,6526,63636,,974.34,6.71,,2122589,21253.82
2020-08-09,Michigan,9986857,43.3266,-84.5361,96726,26571,6519,63636,,968.53,6.74,,2101332,21040.97
2020-08-08,Michigan,9986857,43.3266,-84.5361,96191,26035,6520,63636,,963.18,6.78,,2075121,20778.52
2020-08-07,Michigan,9986857,43.3266,-84.5361,95470,28924,6524,60022,,955.96,6.83,,2036595,20392.75
2020-08-14,Michigan,9986857,43.3266,-84.5361,100724,30522,6566,63636,,1008.57,6.52,,2261151,22641.27
2020-08-13,Michigan,9986857,43.3266,-84.5361,99856,29665,6555,63636,,999.87,6.56,,2222386,22253.11
2020-08-12,Michigan,9986857,43.3266,-84.5361,98689,28514,6539,63636,,988.19,6.63,,2181841,21847.12
2020-08-11,Michigan,9986857,43.3266,-84.5361,98213,28044,6533,63636,,983.42,6.65,,2146554,21493.79
2020-08-18,Michigan,9986857,43.3266,-84.5361,103402,29016,6608,67778,,1035.38,6.39,,2362525,23656.34
2020-08-17,Michigan,9986857,43.3266,-84.5361,102749,28379,6592,67778,,1028.84,6.42,,2340207,23432.87
2020-08-16,Michigan,9986857,43.3266,-84.5361,102259,27889,6592,67778,,1023.94,6.45,,2321050,23241.05
2020-08-15,Michigan,9986857,43.3266,-84.5361,101782,27418,6586,67778,,1019.16,6.47,,2291779,22947.95
2020-08-22,Michigan,9986857,43.3266,-84.5361,106044,26809,6655,72580,,1061.84,6.28,,2459039,24622.75
2020-08-21,Michigan,9986857,43.3266,-84.5361,104618,30206,6634,67778,,1047.56,6.34,,2425702,24288.94
2020-08-20,Michigan,9986857,43.3266,-84.5361,104618,30206,6634,67778,,1047.56,6.34,,2395188,23983.4
2020-08-19,Michigan,9986857,43.3266,-84.5361,104091,29695,6618,67778,,1042.28,6.36,,2395188,23983.4
2020-08-26,Michigan,9986857,43.3266,-84.5361,109480,30210,6690,72580,,1096.24,6.11,,2620352,26238
2020-08-25,Michigan,9986857,43.3266,-84.5361,108637,29373,6684,72580,,1087.8,6.15,,2579175,25825.69
2020-08-24,Michigan,9986857,43.3266,-84.5361,107686,28443,6663,72580,,1078.28,6.19,,2554894,25582.56
2020-08-23,Michigan,9986857,43.3266,-84.5361,106808,27569,6659,72580,,1069.49,6.23,,2533472,25368.06
2020-08-30,Michigan,9986857,43.3266,-84.5361,112526,29627,6748,76151,,1126.74,6,,2744794,27484.06
2020-08-29,Michigan,9986857,43.3266,-84.5361,111136,28273,6712,76151,,1112.82,6.04,,2683874,26874.06
2020-08-28,Michigan,9986857,43.3266,-84.5361,111136,31844,6712,72580,,1112.82,6.04,,2683874,26874.06
2020-08-27,Michigan,9986857,43.3266,-84.5361,110343,31057,6706,72580,,1104.88,6.08,,2650831,26543.2
2020-08-31,Michigan,9986857,43.3266,-84.5361,113025,30121,6753,76151,,1131.74,5.97,,2764431,27680.69
2020-04-15,Minnesota,5639632,45.6945,-93.9002,1809,1722,87,940,24.6,36.57,4.81,445,40242,813.55
2020-04-14,Minnesota,5639632,45.6945,-93.9002,1695,1616,79,909,23.89,34.27,4.66,405,39241,793.32
2020-04-13,Minnesota,5639632,45.6945,-93.9002,1621,1551,70,842,22.27,32.77,4.32,361,38427,776.86
2020-04-12,Minnesota,5639632,45.6945,-93.9002,1621,1551,70,842,22.27,32.77,4.32,361,37421,756.52
2020-04-19,Minnesota,5639632,45.6945,-93.9002,2356,2222,134,1160,24.36,47.63,5.69,574,45716,924.22
2020-04-18,Minnesota,5639632,45.6945,-93.9002,2209,2088,121,1118,25.4,44.66,5.48,561,44268,894.95
2020-04-17,Minnesota,5639632,45.6945,-93.9002,2070,1959,111,1066,25.02,41.85,5.36,518,43053,870.38
2020-04-16,Minnesota,5639632,45.6945,-93.9002,1809,1722,87,1020,26.26,36.57,4.81,475,41675,842.52
2020-04-22,Minnesota,5639632,45.6945,-93.9002,2722,2543,179,1317,24.25,55.03,6.58,660,49344,997.56
2020-04-21,Minnesota,5639632,45.6945,-93.9002,2567,2407,160,1254,24.5,51.9,6.23,629,47697,964.27
2020-04-20,Minnesota,5639632,45.6945,-93.9002,2470,2327,143,1202,24.37,49.93,5.79,602,46850,947.14
2020-04-27,Minnesota,5639632,45.6945,-93.9002,3811,3525,286,1842,22.59,77.05,7.5,861,61268,1238.63
2020-04-26,Minnesota,5639632,45.6945,-93.9002,3602,3330,272,1774,23.01,72.82,7.55,829,58987,1192.51
2020-04-25,Minnesota,5639632,45.6945,-93.9002,3446,3202,244,1654,23.13,69.67,7.08,797,59699,1206.91
2020-04-24,Minnesota,5639632,45.6945,-93.9002,3185,2964,221,1594,23.74,64.39,6.94,756,53787,1087.39
2020-04-23,Minnesota,5639632,45.6945,-93.9002,2942,2742,200,1536,24.2,59.48,6.8,712,51548,1042.12
2020-04-30,Minnesota,5639632,45.6945,-93.9002,5136,2621,343,2172,20.33,103.83,6.68,1044,70276,1420.74
2020-04-29,Minnesota,5639632,45.6945,-93.9002,4644,4325,319,2043,20.46,93.89,6.87,950,66744,1349.33
2020-04-28,Minnesota,5639632,45.6945,-93.9002,4181,3880,301,1912,21.81,84.53,7.2,912,63829,1290.4
2020-05-04,Minnesota,5639632,45.6945,-93.9002,7234,2595,427,4212,17.57,146.25,5.9,1271,85941,1737.43
2020-05-03,Minnesota,5639632,45.6945,-93.9002,6663,3230,418,3015,17.99,134.7,6.27,1199,82632,1670.53
2020-05-02,Minnesota,5639632,45.6945,-93.9002,6232,3441,394,2397,18.6,125.99,6.32,1159,79007,1597.25
2020-05-01,Minnesota,5639632,45.6945,-93.9002,5730,3078,370,2282,19.13,115.84,6.46,1096,74829,1512.78
2020-05-08,Minnesota,5639632,45.6945,-93.9002,10088,3857,534,5697,15.35,203.94,5.29,1549,101270,2047.33
2020-05-07,Minnesota,5639632,45.6945,-93.9002,9365,3549,508,5308,15.58,189.33,5.42,1459,97421,1969.52
2020-05-06,Minnesota,5639632,45.6945,-93.9002,8579,3089,485,5005,16.38,173.44,5.65,1405,93232,1884.83
2020-05-05,Minnesota,5639632,45.6945,-93.9002,7851,2782,455,4614,17.2,158.72,5.8,1350,88009,1779.24
2020-05-12,Minnesota,5639632,45.6945,-93.9002,12494,11880,614,,14.4,252.59,4.91,1799,120834,2442.84
2020-05-11,Minnesota,5639632,45.6945,-93.9002,11799,3672,591,7536,14.54,238.53,5.01,1716,115781,2340.69
2020-05-10,Minnesota,5639632,45.6945,-93.9002,11271,3811,578,6882,14.7,227.86,5.13,1657,111088,2245.81
2020-05-09,Minnesota,5639632,45.6945,-93.9002,10790,3910,558,6322,14.94,218.14,5.17,1612,106263,2148.27
2020-05-16,Minnesota,5639632,45.6945,-93.9002,14969,4689,709,9571,13.62,265.43,4.74,2039,143281,2540.61
2020-05-15,Minnesota,5639632,45.6945,-93.9002,14240,4728,692,8820,13.94,252.5,4.86,1985,134669,2387.9
2020-05-14,Minnesota,5639632,45.6945,-93.9002,13435,4290,672,8473,14.25,238.22,5,1915,128752,2282.99
2020-05-13,Minnesota,5639632,45.6945,-93.9002,12917,4130,638,8149,14.33,261.14,4.94,1851,122035,2467.12
2020-05-20,Minnesota,5639632,45.6945,-93.9002,17670,4657,786,12227,13.06,313.32,4.45,2308,167338,2967.18
2020-05-19,Minnesota,5639632,45.6945,-93.9002,17029,4732,757,11540,13.04,301.95,4.45,2221,161835,2869.6
2020-05-18,Minnesota,5639632,45.6945,-93.9002,16372,4868,740,10764,13,290.3,4.52,2128,156606,2776.88
2020-05-17,Minnesota,5639632,45.6945,-93.9002,15668,4762,731,10175,13.34,277.82,4.67,2090,150585,2670.12
2020-05-24,Minnesota,5639632,45.6945,-93.9002,20573,5580,878,14115,12.58,364.79,4.27,2588,197964,3510.23
2020-05-23,Minnesota,5639632,45.6945,-93.9002,19845,5499,861,13485,12.77,351.88,4.34,2534,189493,3360.02
2020-05-22,Minnesota,5639632,45.6945,-93.9002,19005,5458,851,12696,12.8,336.99,4.48,2432,180971,3208.92
2020-05-21,Minnesota,5639632,45.6945,-93.9002,18200,4894,818,12488,13.08,322.72,4.49,2380,173556,3077.43
2020-05-28,Minnesota,5639632,45.6945,-93.9002,22947,5315,977,16655,12.55,406.89,4.26,2880,225208,3993.31
2020-05-27,Minnesota,5639632,45.6945,-93.9002,22464,5208,942,16314,12.45,398.32,4.19,2796,216532,3839.47
2020-05-26,Minnesota,5639632,45.6945,-93.9002,21960,5529,908,15523,12.34,389.39,4.13,2709,209898,3721.84
2020-05-25,Minnesota,5639632,45.6945,-93.9002,21315,5609,890,14816,12.55,377.95,4.18,2676,204059,3618.3
2020-06-01,Minnesota,5639632,45.6945,-93.9002,25208,4707,1060,19441,12.24,446.98,4.21,3086,255592,4532.07
2020-05-31,Minnesota,5639632,45.6945,-93.9002,24850,5105,1050,18695,12.26,440.63,4.23,3047,249519,4424.38
2020-05-30,Minnesota,5639632,45.6945,-93.9002,24190,5290,1036,17864,12.45,428.93,4.28,3011,242508,4300.07
2020-05-29,Minnesota,5639632,45.6945,-93.9002,23531,5595,1006,16930,12.48,417.24,4.28,2936,233873,4146.95
2020-06-04,Minnesota,5639632,45.6945,-93.9002,26273,3657,1126,21490,12.38,465.86,4.29,3253,275622,4887.23
2020-06-03,Minnesota,5639632,45.6945,-93.9002,25870,3604,1097,21169,12.38,458.72,4.24,3203,265718,4711.62
2020-06-02,Minnesota,5639632,45.6945,-93.9002,25508,4045,1082,20381,12.29,452.3,4.24,3134,258747,4588.01
2020-06-08,Minnesota,5639632,45.6945,-93.9002,28224,3359,1208,23657,12.05,500.46,4.28,3401,354226,6281.01
2020-06-07,Minnesota,5639632,45.6945,-93.9002,27886,3697,1197,22992,12.07,494.46,4.29,3367,344203,6103.29
2020-06-06,Minnesota,5639632,45.6945,-93.9002,27501,4067,1181,22253,12.13,487.64,4.29,3336,333484,5913.22
2020-06-05,Minnesota,5639632,45.6945,-93.9002,26980,3957,1159,21864,12.19,478.4,4.3,3289,322340,5715.62
2020-06-12,Minnesota,5639632,45.6945,-93.9002,29795,3462,1305,25028,11.94,528.31,4.38,3557,395202,7007.58
2020-06-11,Minnesota,5639632,45.6945,-93.9002,29316,3166,1280,24870,12.01,519.82,4.37,3522,381841,6770.67
2020-06-10,Minnesota,5639632,45.6945,-93.9002,28869,2927,1267,24675,12.06,511.9,4.39,3482,369795,6557.08
2020-06-09,Minnesota,5639632,45.6945,-93.9002,28523,3074,1228,24221,12.06,505.76,4.31,3441,360991,6400.97
2020-06-16,Minnesota,5639632,45.6945,-93.9002,30882,2532,1344,27006,11.85,547.59,4.35,3658,429145,7609.45
2020-06-15,Minnesota,5639632,45.6945,-93.9002,30693,2749,1335,26609,11.83,544.24,4.35,3630,422922,7499.11
2020-06-14,Minnesota,5639632,45.6945,-93.9002,30471,3052,1329,26090,11.85,540.3,4.36,3610,417710,7406.69
2020-06-13,Minnesota,5639632,45.6945,-93.9002,30172,3238,1314,25620,11.87,535,4.36,3581,407992,7234.37
2020-06-20,Minnesota,5639632,45.6945,-93.9002,32467,2858,1404,28205,11.6,575.69,4.32,3767,492043,8724.74
2020-06-19,Minnesota,5639632,45.6945,-93.9002,32031,2929,1393,27709,11.7,567.96,4.35,3748,475152,8425.23
2020-06-18,Minnesota,5639632,45.6945,-93.9002,31675,2733,1376,27566,11.74,561.65,4.34,3718,460879,8172.15
2020-06-17,Minnesota,5639632,45.6945,-93.9002,31296,2535,1357,27404,11.79,554.93,4.34,3689,448587,7954.19
2020-06-24,Minnesota,5639632,45.6945,-93.9002,33763,2624,1432,29707,11.54,598.67,4.24,3897,529643,9391.45
2020-06-23,Minnesota,5639632,45.6945,-93.9002,33469,2645,1425,29399,11.53,593.46,4.26,3860,520045,9221.26
2020-06-22,Minnesota,5639632,45.6945,-93.9002,33227,2746,1416,29065,11.53,589.17,4.26,3830,513137,9098.77
2020-06-21,Minnesota,5639632,45.6945,-93.9002,32920,2845,1412,28663,11.53,583.73,4.29,3797,504363,8943.19
2020-06-28,Minnesota,5639632,45.6945,-93.9002,35549,3280,1460,30809,11.28,630.34,4.11,4010,585417,10380.41
2020-06-27,Minnesota,5639632,45.6945,-93.9002,35033,3180,1452,30401,11.38,621.19,4.14,3986,568907,10087.66
2020-06-26,Minnesota,5639632,45.6945,-93.9002,34616,3162,1446,30008,11.46,613.8,4.18,3966,557278,9881.46
2020-06-25,Minnesota,5639632,45.6945,-93.9002,34123,2828,1441,29854,11.56,605.06,4.22,3943,542696,9622.9
2020-07-02,Minnesota,5639632,45.6945,-93.9002,37210,3552,1495,32163,11.05,659.79,4.02,4112,630427,11178.51
2020-07-01,Minnesota,5639632,45.6945,-93.9002,36716,3287,1482,31947,11.12,651.04,4.04,4081,617107,10942.33
2020-06-30,Minnesota,5639632,45.6945,-93.9002,36303,3226,1476,31601,11.17,643.71,4.07,4054,605316,10733.25
2020-06-29,Minnesota,5639632,45.6945,-93.9002,35861,3166,1470,31225,11.24,635.87,4.1,4031,592955,10514.07
2020-07-06,Minnesota,5639632,45.6945,-93.9002,38569,3151,1511,33907,10.94,683.89,3.92,4219,679693,12052.08
2020-07-05,Minnesota,5639632,45.6945,-93.9002,38136,-989,1508,37617,10.93,676.21,3.95,4170,674015,11951.4
2020-07-04,Minnesota,5639632,45.6945,-93.9002,37624,3774,1503,32347,11,667.14,3.99,4139,645172,11439.97
2020-07-03,Minnesota,5639632,45.6945,-93.9002,37624,3774,1503,32347,11,667.14,3.99,4139,645172,11439.97
2020-07-10,Minnesota,5639632,45.6945,-93.9002,40767,3792,1533,35442,10.62,722.87,3.76,4329,725825,12870.08
2020-07-09,Minnesota,5639632,45.6945,-93.9002,40163,3442,1528,35193,10.72,712.16,3.8,4305,705440,12508.62
2020-07-08,Minnesota,5639632,45.6945,-93.9002,39589,3164,1523,34902,10.79,701.98,3.85,4272,692970,12287.5
2020-07-07,Minnesota,5639632,45.6945,-93.9002,39133,3242,1514,34377,10.87,693.89,3.87,4252,685247,12150.56
2020-07-14,Minnesota,5639632,45.6945,-93.9002,43170,3873,1548,37749,10.31,765.48,3.59,4452,777614,13788.38
2020-07-13,Minnesota,5639632,45.6945,-93.9002,42772,4031,1542,37199,10.34,758.42,3.61,4424,768989,13635.45
2020-07-12,Minnesota,5639632,45.6945,-93.9002,42281,4159,1540,36582,10.4,749.71,3.64,4399,755052,13388.32
2020-07-11,Minnesota,5639632,45.6945,-93.9002,41571,4022,1537,36012,10.5,737.12,3.7,4366,742095,13158.57
2020-07-17,Minnesota,5639632,45.6945,-93.9002,45013,4872,1573,38568,10.14,798.15,3.49,4563,819511,14531.29
2020-07-16,Minnesota,5639632,45.6945,-93.9002,44347,4491,1566,38290,10.21,786.35,3.53,4526,805212,14277.74
2020-07-15,Minnesota,5639632,45.6945,-93.9002,43742,4005,1558,38179,10.28,775.62,3.56,4495,790497,14016.82
2020-07-21,Minnesota,5639632,45.6945,-93.9002,47457,4358,1588,41511,9.95,841.49,3.35,4723,876859,15548.16
2020-07-20,Minnesota,5639632,45.6945,-93.9002,47107,4780,1585,40742,9.93,835.28,3.36,4678,867410,15380.61
2020-07-19,Minnesota,5639632,45.6945,-93.9002,46204,4622,1581,40001,10.01,819.27,3.42,4627,853188,15128.43
2020-07-18,Minnesota,5639632,45.6945,-93.9002,45470,4582,1578,39310,10.12,806.26,3.47,4602,835962,14822.99
2020-07-25,Minnesota,5639632,45.6945,-93.9002,50291,5055,1611,43625,9.72,891.74,3.2,4889,940696,16680.1
2020-07-24,Minnesota,5639632,45.6945,-93.9002,49488,5000,1606,42882,9.8,877.5,3.25,4852,922876,16364.12
2020-07-23,Minnesota,5639632,45.6945,-93.9002,48721,4596,1601,42524,9.89,863.9,3.29,4818,905315,16052.73
2020-07-22,Minnesota,5639632,45.6945,-93.9002,47961,4135,1592,42234,9.95,850.43,3.32,4771,888551,15755.48
2020-07-29,Minnesota,5639632,45.6945,-93.9002,52947,4682,1629,46636,9.59,938.84,3.08,5077,993091,17609.15
2020-07-28,Minnesota,5639632,45.6945,-93.9002,52281,4674,1620,45987,9.62,927.03,3.1,5028,979988,17376.81
2020-07-27,Minnesota,5639632,45.6945,-93.9002,51803,4989,1616,45198,9.58,918.55,3.12,4961,970726,17212.58
2020-07-26,Minnesota,5639632,45.6945,-93.9002,51153,5108,1614,44431,9.62,907.03,3.16,4920,957374,16975.82
2020-08-02,Minnesota,5639632,45.6945,-93.9002,55947,5446,1654,48847,9.37,992.03,2.96,5241,858341,15219.81
2020-08-01,Minnesota,5639632,45.6945,-93.9002,55188,5423,1646,48119,9.44,978.57,2.98,5208,846268,15005.73
2020-07-31,Minnesota,5639632,45.6945,-93.9002,54463,5534,1640,47289,9.47,965.72,3.01,5155,834354,14794.48
2020-07-30,Minnesota,5639632,45.6945,-93.9002,53692,5093,1634,46965,9.52,952.05,3.04,5112,1007882,17871.41
2020-08-06,Minnesota,5639632,45.6945,-93.9002,58640,5359,1677,51604,9.24,1039.78,2.86,5421,899480,15949.27
2020-08-05,Minnesota,5639632,45.6945,-93.9002,57779,4886,1670,51223,9.3,1024.52,2.89,5373,887623,15739.02
2020-08-04,Minnesota,5639632,45.6945,-93.9002,57162,5076,1660,50426,9.35,1013.58,2.9,5346,878111,15570.36
2020-08-03,Minnesota,5639632,45.6945,-93.9002,56560,5339,1656,49565,9.37,1002.9,2.93,5298,872004,15462.07
2020-08-10,Minnesota,5639632,45.6945,-93.9002,61516,5451,1701,54364,9.11,1090.78,2.77,5606,944160,16741.52
2020-08-09,Minnesota,5639632,45.6945,-93.9002,60898,5632,1698,53568,9.12,1079.82,2.79,5555,934973,16578.62
2020-08-08,Minnesota,5639632,45.6945,-93.9002,60101,5644,1689,52768,9.16,1065.69,2.81,5506,921397,16337.89
2020-08-07,Minnesota,5639632,45.6945,-93.9002,59185,5564,1681,51940,9.22,1049.45,2.84,5458,910271,16140.61
2020-08-14,Minnesota,5639632,45.6945,-93.9002,63723,5325,1739,56659,9.08,1129.91,2.73,5783,973546,17262.58
2020-08-13,Minnesota,5639632,45.6945,-93.9002,62993,4916,1731,56346,9.12,1116.97,2.75,5742,963096,17077.28
2020-08-12,Minnesota,5639632,45.6945,-93.9002,62303,4724,1724,55855,9.17,1104.74,2.77,5711,952785,16894.45
2020-08-11,Minnesota,5639632,45.6945,-93.9002,61839,4981,1707,55151,9.15,1096.51,2.76,5661,946030,16774.68
2020-08-18,Minnesota,5639632,45.6945,-93.9002,66092,4757,1767,59568,8.98,1171.92,2.67,5932,1003306,17790.27
2020-08-17,Minnesota,5639632,45.6945,-93.9002,65716,5099,1758,58859,8.96,1165.25,2.68,5886,1000023,17732.06
2020-08-16,Minnesota,5639632,45.6945,-93.9002,65152,5204,1752,58196,8.98,1155.25,2.69,5851,994054,17626.22
2020-08-15,Minnesota,5639632,45.6945,-93.9002,64413,5251,1705,57457,9.04,1142.15,2.65,5822,984473,17456.33
2020-08-22,Minnesota,5639632,45.6945,-93.9002,68867,5362,1807,61698,8.88,1221.13,2.62,6113,1051256,18640.51
2020-08-21,Minnesota,5639632,45.6945,-93.9002,68133,5414,1799,60920,8.9,1208.11,2.64,6064,1041537,18468.17
2020-08-20,Minnesota,5639632,45.6945,-93.9002,67308,4912,1791,60605,8.94,1193.48,2.66,6019,1030093,18265.25
2020-08-19,Minnesota,5639632,45.6945,-93.9002,66618,4592,1784,60242,8.99,1181.25,2.68,5988,1020926,18102.71
2020-08-25,Minnesota,5639632,45.6945,-93.9002,70707,5157,1825,63725,8.82,1253.75,2.58,6238,1072526,19017.66
2020-08-24,Minnesota,5639632,45.6945,-93.9002,70298,5422,1817,63059,8.81,1246.5,2.58,6195,1067810,18934.04
2020-08-23,Minnesota,5639632,45.6945,-93.9002,69584,5398,1813,62373,8.84,1233.84,2.61,6151,1060320,18801.23
2020-08-29,Minnesota,5639632,45.6945,-93.9002,74257,6287,1863,66107,,1316.7,2.51,,1111137,19702.3
2020-08-28,Minnesota,5639632,45.6945,-93.9002,73240,6177,1859,65204,,1298.67,2.54,,1101710,19535.14
2020-08-27,Minnesota,5639632,45.6945,-93.9002,72390,5659,1855,64876,8.74,1283.59,2.56,6326,1093490,19389.39
2020-08-26,Minnesota,5639632,45.6945,-93.9002,71236,5022,1840,64374,8.81,1263.13,2.58,6274,1079047,19133.29
2020-08-31,Minnesota,5639632,45.6945,-93.9002,75864,6342,1866,67656,,1345.19,2.46,,1128023,20001.71
2020-08-30,Minnesota,5639632,45.6945,-93.9002,75189,6408,1865,66916,,1333.23,2.48,,1122071,19896.17
2020-04-15,Mississippi,2976149,32.7416,-89.6787,3360,3238,122,,19.2,116.05,3.63,645,38151,1317.73
2020-04-14,Mississippi,2976149,32.7416,-89.6787,3087,2976,111,,19.31,106.62,3.6,596,37878,1308.3
2020-04-13,Mississippi,2976149,32.7416,-89.6787,2942,2844,98,,18.66,101.62,3.33,549,30984,1070.18
2020-04-12,Mississippi,2976149,32.7416,-89.6787,2781,2685,96,,19.71,96.06,3.45,548,21413,739.6
2020-04-19,Mississippi,2976149,32.7416,-89.6787,4274,4115,159,,18.91,147.62,3.72,808,39065,1349.3
2020-04-18,Mississippi,2976149,32.7416,-89.6787,3974,3822,152,,19.68,137.26,3.82,782,38765,1338.94
2020-04-17,Mississippi,2976149,32.7416,-89.6787,3793,3653,140,,19.4,131.01,3.69,736,38584,1332.69
2020-04-16,Mississippi,2976149,32.7416,-89.6787,3624,3495,129,,18.82,125.17,3.56,682,38415,1326.85
2020-04-22,Mississippi,2976149,32.7416,-89.6787,4894,4701,193,,18.59,169.04,3.94,910,53835,1859.45
2020-04-21,Mississippi,2976149,32.7416,-89.6787,4716,4533,183,,18.19,162.89,3.88,858,52364,1808.65
2020-04-20,Mississippi,2976149,32.7416,-89.6787,4512,4343,169,,18.15,155.84,3.75,819,51434,1776.52
2020-04-27,Mississippi,2976149,32.7416,-89.6787,6094,5865,229,,17.39,210.49,3.76,1060,63462,2191.97
2020-04-26,Mississippi,2976149,32.7416,-89.6787,5911,5684,227,,16.93,204.17,3.84,1001,60788,2099.61
2020-04-25,Mississippi,2976149,32.7416,-89.6787,5718,5497,221,,17.42,197.5,3.86,996,58957,2036.37
2020-04-24,Mississippi,2976149,32.7416,-89.6787,5434,5225,209,,17.85,187.69,3.85,970,55670,1922.83
2020-04-23,Mississippi,2976149,32.7416,-89.6787,5153,4952,201,,18.36,177.98,3.9,946,55389,1913.13
2020-04-30,Mississippi,2976149,32.7416,-89.6787,6815,3141,261,3413,17.24,235.39,3.83,1175,66340,2291.37
2020-04-29,Mississippi,2976149,32.7416,-89.6787,6569,6319,250,3413,17.14,226.89,3.81,1126,66094,2282.88
2020-04-28,Mississippi,2976149,32.7416,-89.6787,6342,6103,239,,17.16,219.05,3.77,1088,64412,2224.78
2020-05-04,Mississippi,2976149,32.7416,-89.6787,7877,3146,310,4421,16.71,272.07,3.94,1316,79677,2752.03
2020-05-03,Mississippi,2976149,32.7416,-89.6787,7550,3834,303,3413,17.19,260.78,4.01,1298,77593,2680.05
